CMDLINE ./a.out /MMCI/TM/scratch/ghaffari/experiments/grem/hgvg-filtered/vg/1000genomes-sv-filtered-af_ge_1/wg.vg
MEM 20362.265625 1594659232.8731
MEM 20383.238281 1594659232.9737
MEM 20406.238281 1594659233.0743
MEM 20437.273438 1594659233.1748
MEM 20466.027344 1594659233.2754
MEM 20496.375000 1594659233.3760
MEM 20526.699219 1594659233.4766
MEM 20556.859375 1594659233.5772
MEM 20587.242188 1594659233.6778
MEM 20617.851562 1594659233.7783
MEM 20648.570312 1594659233.8789
MEM 20679.042969 1594659233.9795
MEM 20707.007812 1594659234.0801
MEM 20737.800781 1594659234.1807
MEM 20768.578125 1594659234.2813
MEM 20799.160156 1594659234.3819
MEM 20830.195312 1594659234.4825
MEM 20861.164062 1594659234.5832
MEM 20891.699219 1594659234.6838
MEM 20922.296875 1594659234.7844
MEM 20953.117188 1594659234.8850
MEM 20983.660156 1594659234.9856
MEM 21013.664062 1594659235.0861
MEM 21043.964844 1594659235.1867
MEM 21074.527344 1594659235.2873
MEM 21105.109375 1594659235.3878
MEM 21135.968750 1594659235.4884
MEM 21166.562500 1594659235.5890
MEM 21197.367188 1594659235.6896
MEM 21227.136719 1594659235.7902
MEM 21257.976562 1594659235.8908
MEM 21289.039062 1594659235.9914
MEM 21319.886719 1594659236.0920
MEM 21350.714844 1594659236.1926
MEM 21381.566406 1594659236.2932
MEM 21412.421875 1594659236.3938
MEM 21443.300781 1594659236.4944
MEM 21472.058594 1594659236.5950
MEM 21502.679688 1594659236.6956
MEM 21533.546875 1594659236.7961
MEM 21564.675781 1594659236.8968
MEM 21595.531250 1594659236.9974
MEM 21626.691406 1594659237.0979
MEM 21657.300781 1594659237.1985
MEM 21688.167969 1594659237.2991
MEM 21719.058594 1594659237.3997
MEM 21748.085938 1594659237.5003
MEM 21778.718750 1594659237.6009
MEM 21809.605469 1594659237.7015
MEM 21840.261719 1594659237.8021
MEM 21871.125000 1594659237.9027
MEM 21902.007812 1594659238.0034
MEM 21932.824219 1594659238.1040
MEM 21963.445312 1594659238.2045
MEM 21994.062500 1594659238.3051
MEM 22020.304688 1594659238.4057
MEM 22051.195312 1594659238.5063
MEM 22081.824219 1594659238.6069
MEM 22112.710938 1594659238.7075
MEM 22143.617188 1594659238.8081
MEM 22174.527344 1594659238.9087
MEM 22205.410156 1594659239.0093
MEM 22236.308594 1594659239.1099
MEM 22266.953125 1594659239.2105
MEM 22297.843750 1594659239.3110
MEM 22328.976562 1594659239.4116
MEM 22359.472656 1594659239.5122
MEM 22390.359375 1594659239.6128
MEM 22421.238281 1594659239.7133
MEM 22452.113281 1594659239.8139
MEM 22482.476562 1594659239.9145
MEM 22513.121094 1594659240.0151
MEM 22544.273438 1594659240.1157
MEM 22575.171875 1594659240.2164
MEM 22605.472656 1594659240.3170
MEM 22636.382812 1594659240.4176
MEM 22667.308594 1594659240.5181
MEM 22697.968750 1594659240.6187
MEM 22728.878906 1594659240.7193
MEM 22759.785156 1594659240.8199
MEM 22790.191406 1594659240.9205
MEM 22820.589844 1594659241.0211
MEM 22849.757812 1594659241.1217
MEM 22884.062500 1594659241.2222
MEM 22918.375000 1594659241.3228
MEM 22952.921875 1594659241.4234
MEM 22987.214844 1594659241.5240
MEM 23023.523438 1594659241.6246
MEM 23054.535156 1594659241.7251
MEM 23085.457031 1594659241.8257
MEM 23115.523438 1594659241.9263
MEM 23146.433594 1594659242.0270
MEM 23177.617188 1594659242.1275
MEM 23257.792969 1594659242.2281
MEM 23288.972656 1594659242.3287
MEM 23319.890625 1594659242.4293
MEM 23351.082031 1594659242.5299
MEM 23382.167969 1594659242.6305
MEM 23412.835938 1594659242.7310
MEM 23443.773438 1594659242.8316
MEM 23474.960938 1594659242.9322
MEM 23505.875000 1594659243.0328
MEM 23536.789062 1594659243.1334
MEM 23567.695312 1594659243.2339
MEM 23599.070312 1594659243.3345
MEM 23630.144531 1594659243.4351
MEM 23661.070312 1594659243.5357
MEM 23691.996094 1594659243.6363
MEM 23722.910156 1594659243.7369
MEM 23753.828125 1594659243.8376
MEM 23784.746094 1594659243.9381
MEM 23815.667969 1594659244.0387
MEM 23846.839844 1594659244.1393
MEM 23875.703125 1594659244.2398
MEM 23906.625000 1594659244.3404
MEM 23937.546875 1594659244.4410
MEM 23968.453125 1594659244.5416
MEM 23999.636719 1594659244.6422
MEM 24030.558594 1594659244.7428
MEM 24061.472656 1594659244.8435
MEM 24092.406250 1594659244.9440
MEM 24123.320312 1594659245.0446
MEM 24151.933594 1594659245.1452
MEM 24183.117188 1594659245.2458
MEM 24214.304688 1594659245.3464
MEM 24245.480469 1594659245.4470
MEM 24276.929688 1594659245.5476
MEM 24308.113281 1594659245.6481
MEM 24339.550781 1594659245.7487
MEM 24370.210938 1594659245.8493
MEM 24401.398438 1594659245.9499
MEM 24432.320312 1594659246.0505
MEM 24460.933594 1594659246.1511
MEM 24492.121094 1594659246.2517
MEM 24523.742188 1594659246.3523
MEM 24554.933594 1594659246.4529
MEM 24586.121094 1594659246.5535
MEM 24618.078125 1594659246.6541
MEM 24650.554688 1594659246.7547
MEM 24683.019531 1594659246.8552
MEM 24715.484375 1594659246.9558
MEM 24749.179688 1594659247.0565
MEM 24778.050781 1594659247.1571
MEM 24810.261719 1594659247.2576
MEM 24841.968750 1594659247.3582
MEM 24874.449219 1594659247.4588
MEM 24906.925781 1594659247.5594
MEM 24939.406250 1594659247.6600
MEM 24971.625000 1594659247.7606
MEM 25004.300781 1594659247.8612
MEM 25036.765625 1594659247.9618
MEM 25066.406250 1594659248.0623
MEM 25098.890625 1594659248.1630
MEM 25131.375000 1594659248.2636
MEM 25163.589844 1594659248.3642
MEM 25196.074219 1594659248.4648
MEM 25228.542969 1594659248.5654
MEM 25261.015625 1594659248.6659
MEM 25293.492188 1594659248.7666
MEM 25325.445312 1594659248.8671
MEM 25357.667969 1594659248.9678
MEM 25387.574219 1594659249.0684
MEM 25420.058594 1594659249.1690
MEM 25452.277344 1594659249.2697
MEM 25484.753906 1594659249.3703
MEM 25517.226562 1594659249.4709
MEM 25549.441406 1594659249.5715
MEM 25581.921875 1594659249.6721
MEM 25614.656250 1594659249.7727
MEM 25646.875000 1594659249.8734
MEM 25676.515625 1594659249.9740
MEM 25708.484375 1594659250.0746
MEM 25740.964844 1594659250.1752
MEM 25773.449219 1594659250.2758
MEM 25805.664062 1594659250.3764
MEM 25838.144531 1594659250.4770
MEM 25870.628906 1594659250.5776
MEM 25903.359375 1594659250.6781
MEM 25935.839844 1594659250.7788
MEM 25968.316406 1594659250.8793
MEM 25998.476562 1594659250.9799
MEM 26030.957031 1594659251.0805
MEM 26063.425781 1594659251.1811
MEM 26095.121094 1594659251.2817
MEM 26129.410156 1594659251.3822
MEM 26162.816406 1594659251.4828
MEM 26197.910156 1594659251.5834
MEM 26232.886719 1594659251.6840
MEM 26267.937500 1594659251.7846
MEM 26300.878906 1594659251.8851
MEM 26334.863281 1594659251.9857
MEM 26369.375000 1594659252.0863
MEM 26402.605469 1594659252.1869
MEM 26434.832031 1594659252.2875
MEM 26467.054688 1594659252.3880
MEM 26499.281250 1594659252.4886
MEM 26531.507812 1594659252.5892
MEM 26563.730469 1594659252.6898
MEM 26593.667969 1594659252.7904
MEM 26625.890625 1594659252.8910
MEM 26658.289062 1594659252.9916
MEM 26690.503906 1594659253.0922
MEM 26722.722656 1594659253.1927
MEM 26754.945312 1594659253.2934
MEM 26787.164062 1594659253.3939
MEM 26818.875000 1594659253.4945
MEM 26851.355469 1594659253.5951
MEM 26881.035156 1594659253.6956
MEM 26913.261719 1594659253.7963
MEM 26945.480469 1594659253.8969
MEM 26977.449219 1594659253.9975
MEM 27009.667969 1594659254.0981
MEM 27041.894531 1594659254.1987
MEM 27074.113281 1594659254.2993
MEM 27106.316406 1594659254.3999
MEM 27138.277344 1594659254.5005
MEM 27168.218750 1594659254.6011
MEM 27200.187500 1594659254.7016
MEM 27232.410156 1594659254.8022
MEM 27304.710938 1594659254.9028
MEM 27375.421875 1594659255.0035
MEM 27450.863281 1594659255.1041
MEM 27534.414062 1594659255.2046
MEM 27615.203125 1594659255.3052
MEM 27685.230469 1594659255.4058
MEM 27766.000000 1594659255.5064
MEM 27850.992188 1594659255.6070
MEM 27925.339844 1594659255.7076
MEM 27993.433594 1594659255.8082
MEM 28086.101562 1594659255.9087
MEM 28170.203125 1594659256.0093
MEM 28238.367188 1594659256.1100
MEM 28307.601562 1594659256.2106
MEM 28401.382812 1594659256.3112
MEM 28483.480469 1594659256.4117
MEM 28575.492188 1594659256.5123
MEM 28669.175781 1594659256.6129
MEM 28760.441406 1594659256.7135
MEM 28866.015625 1594659256.8141
MEM 28967.367188 1594659256.9147
MEM 29058.886719 1594659257.0153
MEM 29166.390625 1594659257.1159
MEM 29256.964844 1594659257.2164
MEM 29348.082031 1594659257.3170
MEM 29435.667969 1594659257.4176
MEM 29527.992188 1594659257.5182
MEM 29624.937500 1594659257.6188
MEM 29715.714844 1594659257.7194
MEM 29808.234375 1594659257.8200
MEM 29908.117188 1594659257.9206
MEM 30010.488281 1594659258.0211
MEM 30113.144531 1594659258.1217
MEM 30206.949219 1594659258.2223
MEM 30290.246094 1594659258.3229
MEM 30383.316406 1594659258.4235
MEM 30473.109375 1594659258.5241
MEM 30562.812500 1594659258.6247
MEM 30659.773438 1594659258.7253
MEM 30766.246094 1594659258.8258
MEM 30865.390625 1594659258.9264
MEM 30956.042969 1594659259.0270
MEM 31043.539062 1594659259.1276
MEM 31131.832031 1594659259.2282
MEM 31224.648438 1594659259.3288
MEM 31334.816406 1594659259.4294
MEM 31444.707031 1594659259.5300
MEM 31554.894531 1594659259.6306
MEM 31665.324219 1594659259.7312
MEM 31775.500000 1594659259.8318
MEM 31879.519531 1594659259.9323
MEM 31986.878906 1594659260.0330
MEM 32095.781250 1594659260.1336
MEM 32207.570312 1594659260.2342
MEM 32319.054688 1594659260.3348
MEM 32431.351562 1594659260.4353
MEM 32544.210938 1594659260.5359
MEM 32668.687500 1594659260.6365
MEM 32767.429688 1594659260.7371
MEM 32863.593750 1594659260.8377
MEM 32962.335938 1594659260.9383
MEM 33060.820312 1594659261.0388
MEM 33158.789062 1594659261.1394
MEM 33256.757812 1594659261.2400
MEM 33356.273438 1594659261.3406
MEM 33455.789062 1594659261.4412
MEM 33555.562500 1594659261.5418
MEM 33655.335938 1594659261.6423
MEM 33755.113281 1594659261.7430
MEM 33853.460938 1594659261.8436
MEM 33952.375000 1594659261.9441
MEM 34053.109375 1594659262.0447
MEM 34153.136719 1594659262.1453
MEM 34252.382812 1594659262.2459
MEM 34352.664062 1594659262.3465
MEM 34452.949219 1594659262.4471
MEM 34553.492188 1594659262.5477
MEM 34653.757812 1594659262.6482
MEM 34753.679688 1594659262.7488
MEM 34853.054688 1594659262.8494
MEM 34952.472656 1594659262.9501
MEM 35044.941406 1594659263.0506
MEM 35133.195312 1594659263.1512
MEM 35212.140625 1594659263.2518
MEM 35302.175781 1594659263.3524
MEM 35406.062500 1594659263.4530
MEM 35433.062500 1594659263.5536
MEM 35433.062500 1594659263.6541
MEM 35433.062500 1594659263.7547
MEM 35433.062500 1594659263.8553
MEM 35433.015625 1594659263.9558
MEM 35433.015625 1594659264.0565
MEM 35433.015625 1594659264.1570
MEM 35432.988281 1594659264.2576
MEM 35432.988281 1594659264.3582
MEM 35432.988281 1594659264.4588
MEM 35432.988281 1594659264.5594
MEM 35432.988281 1594659264.6600
MEM 35432.988281 1594659264.7606
MEM 35432.988281 1594659264.8612
MEM 35432.988281 1594659264.9617
MEM 35432.988281 1594659265.0623
MEM 35432.988281 1594659265.1630
MEM 35432.988281 1594659265.2636
MEM 35432.988281 1594659265.3641
MEM 35432.988281 1594659265.4647
MEM 35432.988281 1594659265.5653
MEM 35432.988281 1594659265.6659
MEM 35432.988281 1594659265.7665
MEM 35432.988281 1594659265.8671
MEM 35432.988281 1594659265.9677
MEM 35432.988281 1594659266.0683
MEM 35432.988281 1594659266.1688
MEM 35432.988281 1594659266.2694
MEM 35432.988281 1594659266.3700
MEM 35432.988281 1594659266.4706
MEM 35432.988281 1594659266.5712
MEM 35432.988281 1594659266.6718
MEM 35432.988281 1594659266.7724
MEM 35432.988281 1594659266.8730
MEM 35432.988281 1594659266.9736
MEM 35432.988281 1594659267.0741
MEM 35432.988281 1594659267.1747
MEM 35432.988281 1594659267.2753
MEM 35432.988281 1594659267.3759
MEM 35432.988281 1594659267.4765
MEM 35432.988281 1594659267.5770
MEM 35432.988281 1594659267.6776
MEM 35432.988281 1594659267.7782
MEM 35432.988281 1594659267.8788
MEM 35432.988281 1594659267.9794
MEM 35432.988281 1594659268.0800
MEM 35432.988281 1594659268.1806
MEM 35432.988281 1594659268.2811
MEM 35432.988281 1594659268.3817
MEM 35432.988281 1594659268.4823
MEM 35432.988281 1594659268.5830
MEM 35432.988281 1594659268.6835
MEM 35432.988281 1594659268.7841
MEM 35432.988281 1594659268.8847
MEM 35432.988281 1594659268.9853
MEM 35432.988281 1594659269.0859
MEM 35432.988281 1594659269.1865
MEM 35432.988281 1594659269.2871
MEM 35432.988281 1594659269.3877
MEM 35432.988281 1594659269.4883
MEM 35432.988281 1594659269.5889
MEM 35432.988281 1594659269.6895
MEM 35432.988281 1594659269.7901
MEM 35432.988281 1594659269.8907
MEM 35432.988281 1594659269.9913
MEM 35432.988281 1594659270.0918
MEM 35432.988281 1594659270.1924
MEM 35432.988281 1594659270.2930
MEM 35432.988281 1594659270.3936
MEM 35432.988281 1594659270.4942
MEM 35432.988281 1594659270.5947
MEM 35432.988281 1594659270.6953
MEM 35432.988281 1594659270.7959
MEM 35432.988281 1594659270.8966
MEM 35432.988281 1594659270.9971
MEM 35432.988281 1594659271.0977
MEM 35432.988281 1594659271.1983
MEM 35432.988281 1594659271.2989
MEM 35432.988281 1594659271.3994
MEM 35432.988281 1594659271.5000
MEM 35432.988281 1594659271.6006
MEM 35432.988281 1594659271.7012
MEM 35432.988281 1594659271.8018
MEM 35432.988281 1594659271.9024
MEM 35432.988281 1594659272.0030
MEM 35432.988281 1594659272.1036
MEM 35432.988281 1594659272.2042
MEM 35432.988281 1594659272.3048
MEM 35432.988281 1594659272.4053
MEM 35432.988281 1594659272.5059
MEM 35432.988281 1594659272.6065
MEM 35432.988281 1594659272.7071
MEM 35432.988281 1594659272.8077
MEM 35432.988281 1594659272.9083
MEM 35432.988281 1594659273.0089
MEM 35432.988281 1594659273.1095
MEM 35432.988281 1594659273.2101
MEM 35432.988281 1594659273.3107
MEM 35432.988281 1594659273.4113
MEM 35432.988281 1594659273.5119
MEM 35432.988281 1594659273.6125
MEM 35432.988281 1594659273.7131
MEM 35432.988281 1594659273.8137
MEM 35432.988281 1594659273.9142
MEM 35432.988281 1594659274.0148
MEM 35432.988281 1594659274.1154
MEM 35432.988281 1594659274.2160
MEM 35432.988281 1594659274.3166
MEM 35432.988281 1594659274.4172
MEM 35432.988281 1594659274.5178
MEM 35432.988281 1594659274.6184
MEM 35432.988281 1594659274.7190
MEM 35432.988281 1594659274.8196
MEM 35432.988281 1594659274.9202
MEM 35432.988281 1594659275.0208
MEM 35432.988281 1594659275.1214
MEM 35432.988281 1594659275.2219
MEM 35432.988281 1594659275.3225
MEM 35432.988281 1594659275.4231
MEM 35432.988281 1594659275.5237
MEM 35432.988281 1594659275.6243
MEM 35432.988281 1594659275.7248
MEM 35432.988281 1594659275.8254
MEM 35432.988281 1594659275.9260
MEM 35432.988281 1594659276.0266
MEM 35432.988281 1594659276.1272
MEM 35432.988281 1594659276.2278
MEM 35432.988281 1594659276.3283
MEM 35432.988281 1594659276.4289
MEM 35432.988281 1594659276.5295
MEM 35432.988281 1594659276.6301
MEM 35432.988281 1594659276.7307
MEM 35432.988281 1594659276.8313
MEM 35432.988281 1594659276.9319
MEM 35432.988281 1594659277.0325
MEM 35432.988281 1594659277.1331
MEM 35432.988281 1594659277.2337
MEM 35432.988281 1594659277.3342
MEM 35432.988281 1594659277.4348
MEM 35432.988281 1594659277.5354
MEM 35432.988281 1594659277.6360
MEM 34857.714844 1594659277.7367
MEM 32809.093750 1594659277.8373
MEM 32809.093750 1594659277.9378
MEM 32809.093750 1594659278.0384
MEM 32809.093750 1594659278.1390
MEM 32809.093750 1594659278.2397
MEM 32809.093750 1594659278.3402
MEM 32809.093750 1594659278.4408
MEM 32809.093750 1594659278.5414
MEM 32809.093750 1594659278.6420
MEM 32809.093750 1594659278.7426
MEM 32809.093750 1594659278.8433
MEM 32809.093750 1594659278.9439
MEM 32809.093750 1594659279.0445
MEM 32809.093750 1594659279.1451
MEM 32809.093750 1594659279.2457
MEM 32809.093750 1594659279.3462
MEM 32809.093750 1594659279.4468
MEM 32809.093750 1594659279.5474
MEM 31215.714844 1594659279.6480
MEM 30371.832031 1594659279.7486
MEM 30371.832031 1594659279.8492
MEM 30371.832031 1594659279.9500
MEM 30371.832031 1594659280.0506
MEM 30371.832031 1594659280.1511
MEM 30371.832031 1594659280.2517
MEM 30371.832031 1594659280.3523
MEM 30371.832031 1594659280.4529
MEM 30371.832031 1594659280.5535
MEM 30371.832031 1594659280.6541
MEM 30371.832031 1594659280.7547
MEM 30371.832031 1594659280.8553
MEM 30371.832031 1594659280.9558
MEM 30371.832031 1594659281.0565
MEM 30371.832031 1594659281.1570
MEM 30371.832031 1594659281.2576
MEM 30371.832031 1594659281.3582
MEM 30371.832031 1594659281.4588
MEM 30371.832031 1594659281.5594
MEM 30371.832031 1594659281.6600
MEM 30371.832031 1594659281.7606
MEM 30247.714844 1594659281.8612
MEM 28306.156250 1594659281.9618
MEM 27747.832031 1594659282.0623
MEM 27747.832031 1594659282.1630
MEM 27747.832031 1594659282.2636
MEM 27747.832031 1594659282.3642
MEM 27747.832031 1594659282.4647
MEM 27747.832031 1594659282.5653
MEM 27747.832031 1594659282.6659
MEM 27747.832031 1594659282.7665
MEM 27747.832031 1594659282.8671
MEM 27747.832031 1594659282.9677
MEM 27747.832031 1594659283.0683
MEM 27747.832031 1594659283.1688
MEM 27747.832031 1594659283.2694
MEM 27747.832031 1594659283.3700
MEM 27747.832031 1594659283.4706
MEM 27747.832031 1594659283.5712
MEM 27747.832031 1594659283.6718
MEM 27747.832031 1594659283.7724
MEM 27747.832031 1594659283.8730
MEM 27747.832031 1594659283.9736
MEM 26120.222656 1594659284.0742
MEM 23731.171875 1594659284.1747
MEM 23731.171875 1594659284.2753
MEM 23731.171875 1594659284.3759
MEM 23731.171875 1594659284.4765
MEM 23731.171875 1594659284.5771
MEM 23731.171875 1594659284.6777
MEM 23731.171875 1594659284.7782
MEM 23731.171875 1594659284.8789
MEM 23731.171875 1594659284.9794
MEM 23731.171875 1594659285.0801
MEM 23731.171875 1594659285.1806
MEM 23731.171875 1594659285.2812
MEM 23731.171875 1594659285.3818
MEM 23731.171875 1594659285.4824
MEM 23731.171875 1594659285.5830
MEM 23731.171875 1594659285.6836
MEM 23731.171875 1594659285.7842
MEM 23731.171875 1594659285.8847
MEM 23731.187500 1594659285.9853
MEM 23731.187500 1594659286.0859
MEM 23731.187500 1594659286.1865
MEM 23731.187500 1594659286.2870
MEM 23731.187500 1594659286.3876
MEM 23731.187500 1594659286.4882
MEM 23731.187500 1594659286.5888
MEM 23731.187500 1594659286.6894
MEM 23731.187500 1594659286.7900
MEM 23731.187500 1594659286.8906
MEM 23731.187500 1594659286.9911
MEM 23731.187500 1594659287.0917
MEM 21379.304688 1594659287.1923
MEM 21459.027344 1594659287.2929
MEM 21459.234375 1594659287.3935
MEM 21154.011719 1594659287.4941
MEM 21154.011719 1594659287.5947
MEM 21154.011719 1594659287.6953
MEM 21154.011719 1594659287.7959
MEM 21154.011719 1594659287.8965
MEM 21154.011719 1594659287.9971
MEM 21154.011719 1594659288.0977
MEM 21154.011719 1594659288.1982
MEM 21154.011719 1594659288.2988
MEM 21154.011719 1594659288.3994
MEM 21154.011719 1594659288.5000
MEM 21154.011719 1594659288.6006
MEM 21154.011719 1594659288.7011
MEM 21154.011719 1594659288.8017
MEM 21154.011719 1594659288.9023
MEM 21154.011719 1594659289.0029
MEM 21154.011719 1594659289.1035
MEM 21154.011719 1594659289.2041
MEM 21154.011719 1594659289.3047
MEM 21154.011719 1594659289.4052
MEM 21154.011719 1594659289.5058
MEM 21154.011719 1594659289.6064
MEM 21154.011719 1594659289.7070
MEM 21154.011719 1594659289.8076
MEM 21154.011719 1594659289.9082
MEM 21154.011719 1594659290.0088
MEM 21154.011719 1594659290.1093
MEM 21154.011719 1594659290.2099
MEM 21154.011719 1594659290.3105
MEM 21154.011719 1594659290.4111
MEM 21154.011719 1594659290.5117
MEM 21154.011719 1594659290.6123
MEM 21154.011719 1594659290.7129
MEM 21154.011719 1594659290.8135
MEM 21154.011719 1594659290.9140
MEM 21154.011719 1594659291.0147
MEM 21154.011719 1594659291.1152
MEM 21154.011719 1594659291.2158
MEM 21154.011719 1594659291.3164
MEM 21154.011719 1594659291.4170
MEM 21154.011719 1594659291.5176
MEM 21154.011719 1594659291.6182
MEM 21154.011719 1594659291.7187
MEM 21154.011719 1594659291.8193
MEM 21154.011719 1594659291.9199
MEM 21154.011719 1594659292.0205
MEM 21154.011719 1594659292.1211
MEM 21154.011719 1594659292.2217
